gene_name,index feature,mutual information
SRFBP1,11101,0.00979749817477216
ZNF140,13173,0.00979749817477216
TENT4A,11572,0.009774831487309375
GNAI1,4955,0.009752092638301294
DPH5-DT,2909,0.009747094934529823
WSB2,12883,0.009747094934529823
UBA6,12412,0.00974186481002444
NSMAF,8059,0.00970822270779698
NME1-NME2,7924,0.009689400975597985
DHX37,2734,0.009673841438210151
SGF29,10410,0.009632198013976228
MID1,7135,0.009623436933798798
PUS3,9417,0.009615213816342817
LCORL,6255,0.00961285770519419
WDR26,12812,0.00961285770519419
UBE2D4,12435,0.009598065739248558
IFFO2,5587,0.009578673175769239
MMD,7228,0.009564491472544245
SLC39A14,10689,0.009556608264321531
CDKN2AIP,1753,0.009549579956057565
RNF6,9965,0.009549579956057565
TMEM132A,11804,0.009530615895123419
RHBDL1,9817,0.009530615895123419
TMSB10,11954,0.009508264578350177
SARS2,10160,0.009500682050289536
NFXL1,7855,0.009492216694411672
LIN7C,6318,0.009488955545229775
CD2AP,1636,0.00948490086442369
CETN3,1865,0.009482628419694404
TASP1,11457,0.009479041541549157
ATP6V1B2,859,0.009437585674044926
CLINT1,2055,0.009433935173861808
ENSG00000244291,3558,0.009433803611113956
THAP7-AS1,11645,0.009433324281604906
IP6K1,5762,0.009416746096281747
KLF16,6083,0.009414920179761303
TRAPPC10,12125,0.0094143241380371
MVK,7525,0.009400854012566393
SMYD5,10856,0.00937542090324248
SPIN1,11034,0.009348287902832961
MFSD5,7097,0.009336735371807167
AP5S1,525,0.009324547282136629
CTR9,2413,0.009324520540168864
NUDT6,8121,0.009318536890671723
TAF2,11416,0.009318536890671723
PEX3,8576,0.00931201975538689
UTP25,12648,0.00931201975538689
WDR36,12818,0.00931201975538689
ZW10,13650,0.00931201975538689
AAAS,3,0.009302835309878008
CCNE2,1590,0.009273613810273588
ITPK1,5849,0.009273613810273588
MT-ND2,7433,0.009257844308859373
SYT12,11382,0.009256730214344346
PUDP,9408,0.009254358531747883
ELOVL6,3208,0.009239378103518624
MIR200CHG,7170,0.00921770932906266
PICALM,8680,0.009210001557918669
CTBP1-DT,2388,0.009179843488075864
CARD8,1422,0.009179843488075864
ALG1,356,0.009154340045147494
NR2C1,8013,0.009154340045147494
ACOT4,106,0.009125016294381307
C3orf38,1296,0.009124812477944864
HDAC5,5289,0.009122671898802084
NUP107,8131,0.009097243814049052
ZBTB38,12999,0.00906366024882286
LINC02562,6474,0.009053826811504028
PDLIM4,8525,0.009048034741433258
TTC27,12298,0.00904033994152989
GADD45G,4754,0.009021786357566161
ZBED5-AS1,12979,0.009014505564585436
STEEP1,11211,0.009000654825237191
NAA30,7609,0.008988430356849039
B3GNT5,921,0.008978634058630613
APIP,539,0.008967779657235695
GPALPP1,5019,0.008951527620718703
JMJD4,5882,0.008944328080696326
BICDL2,1049,0.008915115833810758
PURA,9413,0.008907376952902363
ARMC7,683,0.008867384373562218
SS18,11137,0.008858776459631977
RBAK-RBAKDN,9648,0.008843722831927196
SLC35B3,10657,0.008818358184163304
SARNP,10158,0.008818358184163304
EPDR1,4100,0.00880872569809715
CLOCK,2070,0.008803129912901615
TOGARAM1,12017,0.008782450823260946
HDGFL2,5297,0.008769102486156925
TOPORS,12041,0.008754126335236073
CKAP4,2012,0.008749928578925637
CLK1,2059,0.008749896872694011
POLR1A,8939,0.008746240110464664
TNPO3,12005,0.00870855277998913
THAP12,11638,0.00869780797414772
MLH3,7213,0.008680766811144536
ACAP2,88,0.008680766811144536
NACC2,7626,0.008656705863089927
SERTAD4,10360,0.008651614665047418
CEP104,1814,0.008651614665047418
NCBP1,7687,0.008644236701745432
PRELID2,9146,0.008644236701745432
RALGPS2,9586,0.008615335260360697
MFSD1,7084,0.008608522518200351
QNG1,9455,0.008608522518200351
FNBP1L,4612,0.008575138399947734
TRAF3,12106,0.008561928911461993
BORCS6,1109,0.008509485321112162
ANAPC1,409,0.008509485321112162
SNX13,10923,0.00850389707024533
ADAT1,172,0.008490013670415936
ASB8,733,0.00847180112813396
FHIT,4548,0.008469194358680317
QRSL1,9460,0.00844455378420117
ATAD1,760,0.008444429290900876
TBK1,11501,0.00843522079429999
ENSG00000182319,3340,0.008432567466503327
PARD3,8365,0.008431028797234862
DNMT3A,2872,0.008416688590059677
AREG,576,0.008416654275282535
HBP1,5266,0.008354603843575469
NAAA,7616,0.00834324068047208
RNF8,9967,0.00833974203700344
ASB16-AS1,728,0.008334924109267502
CENPBD1P,1793,0.008305930380117451
DCAF15,2550,0.008288124865177052
CIART,1987,0.008286477245518096
HLA-A,5384,0.008267563124925981
NHLRC3,7868,0.008261963302644983
PPP2R5A,9093,0.008256411012956686
NUP160,8137,0.00823873805459813
ENSG00000267654,3823,0.008237611751873986
CCDC71L,1550,0.008228872678212484
ENSG00000247134,3568,0.0081984556509907
PSD4,9268,0.008192370437525676
FEM1B,4510,0.008192370437525676
GPATCH3,5028,0.008169926461955041
AGA,242,0.008157022111650866
IQSEC2,5788,0.008151704394841076
MPPE1,7298,0.008141713765644945
FNBP4,4613,0.008117113901101564
C2orf49,1286,0.008097203943728287
NAGA,7632,0.008085927766010841
MECOM,6990,0.008077809831245824
LRWD1,6656,0.008074584852144323
CDK5RAP2,1739,0.008068874832119606
ATP6V1A,858,0.00804536430686065
PURB,9414,0.00804448035234397
TMEM167B,11831,0.00803649890938641
MUTYH,7521,0.00803649890938641
C16orf74,1214,0.008034630433232187
MAP7-AS1,6848,0.008029424562300602
NKRF,7907,0.008029424562300602
MAVS,6908,0.00801169631342893
COQ10A,2217,0.00801169631342893
REXO1,9768,0.008006006336702013
RCN3,9725,0.007974355216783673
ABCF3,42,0.00797307381520427
GFOD2,4864,0.00796884393819278
CASK,1439,0.007939412055867602
NPW,8005,0.007919410680418602
GATB,4808,0.007901312996523933
C6orf52,1317,0.007895628963081176
CDC42EP4,1687,0.007895628963081176
RGS14,9804,0.007890615436113933
TBC1D16,11470,0.007855682775182136
UBQLN4,12482,0.007855585672397577
SHLD1,10470,0.007829787820825936
SRPX2,11118,0.007822549045469269
SNX4,10941,0.007822549045469269
KAT8,5917,0.007786712943621668
SMG7,10810,0.007786712943621668
MARCHF7,6883,0.007783391543120369
MAP3K2,6825,0.007783391543120369
PREPL,9150,0.007783337211989646
NCOA6,7707,0.007777006986039371
PIGV,8705,0.007769781738396268
IPPK,5774,0.007750213309188837
SMG9,10812,0.007750213309188837
ENSG00000248367,3573,0.007745139040519745
SRP14-DT,11107,0.007737893786722766
FGGY,4540,0.00768925827891833
SFT2D3,10400,0.007672470377982105
LINC01970,6447,0.007665417879844243
BDH2,1030,0.007663450377702781
PKN2,8766,0.0076601825002200336
MAD1L1,6742,0.007652333802219323
TRMT10B,12206,0.007602321962056711
PACRGL,8309,0.007597113004583347
ENSG00000182368,3341,0.007571234706637099
ZNF787,13556,0.007552673033278848
SH3D19,10443,0.007552673033278848
MYL9,7562,0.007547530864276359
NOP14-AS1,7961,0.007543638045460571
FRYL,4677,0.007507706990911255
SUPT20H,11322,0.007500969069194195
KATNB1,5920,0.007497169251684258
NAGS,7636,0.00748300235518368
HMGCR,5411,0.007482169703665546
CNOT8,2132,0.007480258673365162
ALG6,367,0.007470894870026331
PIGG,8693,0.007468643936803326
APOL6,552,0.007468543102147646
DTNA,2953,0.007465903036434494
STT3A,11265,0.00746396827719675
PRPF3,9209,0.007423702056949793
ATP2A1-AS1,821,0.007418327836326923
GRPEL2,5121,0.007414276514874765
PSME4,9320,0.007390174604834064
KRIT1,6160,0.0073846016536270875
KIN,6069,0.007375068506927117
IFT46,5621,0.0073424730782514665
ASCC3,737,0.007326917042134812
TBC1D10B,11465,0.007315788928243989
NNT-AS1,7939,0.007297710778486385
FOXRED1,4655,0.007296594735206427
NOTCH2,7975,0.00726610725871539
TLK2,11733,0.0072605378341154166
URB1,12575,0.0072512258630910605
ETV4,4207,0.007245175746166642
UIMC1,12532,0.007214126496516156
MAST2,6896,0.0071856217596081955
JADE2,5866,0.0071849445431318125
SPIRE1,11045,0.007176969006947115
ELP5,3214,0.007157258158859869
TMEM187,11849,0.007148620031794964
STAT1,11196,0.007098994851223665
DYNC1I2,2997,0.007096959637570208
TPP2,12083,0.007077259869173368
NCBP3,7690,0.007055534271494059
KLHL7,6119,0.007000598626358743
AP1AR,497,0.007000598626358743
PRPF18,9207,0.007000140085649437
AGFG1,250,0.006983469838431351
IFNGR1,5608,0.006957064106068542
ZNF551,13395,0.006955897643276067
RRN3,10041,0.006953389255381106
NISCH,7898,0.0069322743260927105
VAMP5,12663,0.006930863682343118
TNPO2,12004,0.006898260065243911
TBC1D22A,11475,0.0068823063219127685
BAG4,951,0.0068804395076744115
CA11,1331,0.006877805840774326
ANKHD1,430,0.006858022650654983
RUNDC1,10090,0.006858022650654983
ITPRID2,5855,0.006838936461072382
PRKCI,9177,0.006833311326415067
GLIS3,4917,0.006819766614986282
ECHDC2,3043,0.0068167853050875235
ODF2,8193,0.006812358428526774
C1orf159,1257,0.006812358428526774
ATL2,799,0.006800605174835824
GNPDA2,4982,0.006793387146555689
MPZL3,7306,0.006793387146555689
EXOG,4234,0.006793387146555689
ZNF574,13419,0.006793387146555689
PDCL,8492,0.006783734463028584
DPH6,2910,0.006769176207819822
PBX3,8413,0.0067639559044459785
PTPRE,9391,0.006759237962097892
TMEM191C,11851,0.006749969456934318
QSOX2,9463,0.006749969456934318
MTMR1,7480,0.006741560692552259
E2F3,3022,0.006740781463456771
ATP13A3,814,0.006706989255793255
TEFM,11565,0.006706453536850211
UBP1,12478,0.0067007459363700415
DNAAF5,2806,0.0066744367651910795
APPBP2,559,0.006586562362410193
SMTN,10848,0.006586431512221248
WWP1,12889,0.00657441803582547
TNFAIP1,11969,0.006568496506571757
DNAJB14,2824,0.006530844750916687
TFE3,11608,0.006530844750916687
ZC2HC1A,13021,0.006488792124430969
AAR2,10,0.006473064730491047
ZNF83,13579,0.006468632934332794
FBXL5,4448,0.006467133135009538
ENSG00000261005,3726,0.006419139219616874
DHRS12,2715,0.0064093580841298806
JARID2,5874,0.006374088710923185
PSTK,9332,0.006359183896867505
YJU2,12946,0.006334819320458561
DPY19L1,2920,0.006334819320458561
ZC3HC1,13038,0.006334819320458561
PPP1R1C,9066,0.006330988999298143
IFI35,5593,0.006305917352947294
DIS3,2756,0.0062999743968565995
GTPBP1,5174,0.00629967771750246
AXIN1,904,0.00629967771750246
ACTR6,142,0.0062851214460470164
ACBD3,92,0.006275907361954089
PICK1,8681,0.006262497389156303
CNKSR1,2114,0.006258003698494528
TAFAZZIN,11427,0.006254341363996021
TMF1,11942,0.006252595260498879
ZNF263,13233,0.006251988340596273
PARN,8375,0.006248930577338909
TTL,12324,0.006248930577338909
POLR3A,8962,0.006193106995140793
ZNF770,13540,0.006162675712672684
SCAT1,10201,0.006157337380889444
CCDC186,1528,0.006132774491450339
ELF1,3186,0.006132774491450339
PDE12,8494,0.0061325572262174895
SLC25A38,10603,0.0061228411290545175
GALNT1,4764,0.006110647976336328
CEP250,1830,0.006072712617472994
MYH14,7552,0.006042930862940336
TRAPPC9,12139,0.0060416290806867765
SLC35D2,10662,0.006031727565950062
PYDC2-AS1,9440,0.006028305242321067
GPATCH8,5030,0.006018591820580576
MT-ATP6,7426,0.005993231382454401
EEF1AKMT2,3068,0.0059742168781352495
EFCAB2,3084,0.005971258308101888
RAMAC,9589,0.005966963901374345
ENSG00000259828,3684,0.0059570306591115
SP140L,10978,0.005954858946963137
KAT6A,5914,0.005934494806203939
C6orf47,1316,0.005933417983438778
MTF1,7460,0.005917293040298362
TADA2B,11403,0.00590701650577705
ENSG00000068793,3270,0.005903217483159046
PI4KA,8673,0.0058648519014970375
MAP2,6811,0.0058528208990587735
SUGP1,11303,0.0058462569894227635
EP400,4087,0.005809093535876483
RPUSD2,10025,0.005789605777709934
STIM2,11214,0.005779039759489676
AP1M1,503,0.005766550683765064
CBX8,1483,0.005757499069124091
CAMKMT,1381,0.005750464497625493
TCTN3,11546,0.0057466279877335
PCMTD1-DT,8458,0.005723631269577648
DDX31,2619,0.005718274841801065
CSNK1G3,2367,0.005672474713523164
STAT6,11201,0.005649414272064189
NIFK-AS1,7880,0.0056412237474563545
RELL2,9750,0.005631656913735659
BUD13,1186,0.0056278467430313246
RELT,9751,0.0056278467430313246
FMR1,4606,0.005598679904146347
MATCAP1,6903,0.005596605964299162
DNAJC17,2838,0.005595610758930131
NFS1,7852,0.005576839912857012
COL8A1,2180,0.005566083991530264
TASOR2,11456,0.005561864908060352
PRKAG2,9165,0.005561864908060352
ABCC5,34,0.005560962947511988
JMJD1C,5880,0.005558730990817225
ANKRD13C,441,0.005558730990817225
RETSAT,9764,0.00554286126589764
PANX1,8350,0.005533931387178139
PNRC1,8900,0.005525534568048256
CEP70,1842,0.005517735080780621
LDAF1,6257,0.005506162536119949
VPS33A,12732,0.005497038808866841
B4GALT5,934,0.005495907278539644
TAP2,11441,0.005472564668908154
ENSG00000197701,3369,0.005451215974112005
GTF3C1,5167,0.005447032232098244
VAMP4,12662,0.005436786104994283
NUS1,8156,0.005436786104994283
TSPYL2,12274,0.0054077160558811885
STRIP1,11260,0.005399681845003012
ERBIN,4135,0.005381551428306586
SEC24C,10277,0.0053807562328888545
GRTP1,5123,0.0053807562328888545
SYCP2,11357,0.005367336555193853
AADAT,5,0.005360156851591316
GOLGA5,4992,0.005359845795951949
LARP4B,6228,0.005351707806478239
SCAMP1,10188,0.005349557266199519
SNX8,10945,0.00534628871638505
NRBF2,8030,0.005338268843963757
CPD,2262,0.005328635116096582
UBTD2,12492,0.005320643387543688
ST7,11174,0.005302429356322462
FOXJ3,4639,0.005299958072731096
ETNK1,4200,0.005298348439227794
RNF19A,9936,0.005296253329348067
MED1,6993,0.005295505664760745
KDM5B,5990,0.00529417732600446
C20orf96,1274,0.005274478843753226
SENP2,10321,0.005271458547406974
SLC12A5,10538,0.0052695501968037795
DGUOK-AS1,2703,0.0052643173775619966
MRTFA,7403,0.005258111827396992
CHTF18,1977,0.005257949298791028
YAE1,12924,0.005257949298791028
FAM193A,4325,0.005240950425836877
NDUFAF1,7741,0.005229709067289184
KLHL8,6121,0.005210048163472366
SBNO2,10181,0.00519303844074195
RAD17,9553,0.005174073078249242
KRI1,6159,0.005171862396237768
ZNF394,13302,0.005171862396237768
DPYSL2,2926,0.005171604500935793
FECH,4508,0.005161748266580966
RAB11FIP4,9478,0.005160923348215451
RPUSD4,10027,0.0051530082269691906
TERF2,11580,0.0051380646582132004
EMC1,3217,0.0050865583530893335
CHSY1,1975,0.005047720747007144
TBC1D4,11485,0.005047720747007144
TEX10,11588,0.005047720747007144
RNF2,9938,0.005034028238627603
BMP2,1082,0.005029629584744604
ACBD5,94,0.005026125156738375
SESN3,10364,0.005026125156738375
STAG3,11182,0.005026125156738375
C6orf226,1315,0.005023459073685857
KCNMB4,5948,0.005021009557104911
DCTN6-DT,2579,0.005019179912728086
KIF3B,6056,0.0050105056334521815
VPS9D1-AS1,12755,0.004983217076335318
NAT10,7661,0.0049777709173769655
IGSF9,5650,0.004976662315590012
ENSG00000135213,3294,0.004971865906574231
H2BC4,5221,0.004959357865451033
RBSN,9708,0.004959357865451033
NEPRO,7815,0.004959048022810431
PPP1R26,9070,0.0049567184865366536
PUM2,9411,0.004950362023964639
ZER1,13073,0.004936927976665836
CCDC28A,1533,0.004929835219480077
MEX3D,7075,0.004927581122114732
GTF3C4,5171,0.0049216088397737445
CROT,2335,0.004903967709552334
MED13,6997,0.0048595471497395945
XPNPEP3,12904,0.004849448191517513
NUDCD3,8105,0.004846195918425805
REEP6,9744,0.004843010572938455
SKIC3,10521,0.00484138475297222
ANKRD13B,440,0.004840703384419677
PHF1,8632,0.004840703384419677
ETV5,4208,0.004833601308033054
CTDSPL,2398,0.004828528945011481
SLFN13,10758,0.0048038548203416485
PDCD11,8482,0.004800878713605787
PPDPF,9009,0.004784447347397003
LRRC57,6635,0.004773213752230384
DUS2,2965,0.004765554028132939
HPS1,5467,0.004765554028132939
MICU1,7133,0.0047646774911691
CIT,2006,0.0047646774911691
S100PBP,10122,0.004761257918163297
POLR2B,8949,0.004750872973565162
ARFGEF1,586,0.0047312781028572455
ZNHIT6,13613,0.004721873228357858
RFX5,9787,0.004703536635716966
NRIP1,8040,0.004700665110359209
MIER1,7144,0.004694728224667445
ATP13A1,812,0.004685953329092399
PYGO2,9445,0.004685893335611986
DAB2IP,2517,0.004675893163306043
SPACA9,10985,0.0046711795035692776
BAK1,959,0.004654248653621129
PRR3,9232,0.004653795033477268
TCIRG1,11537,0.0046504555997607805
ARRB2,704,0.0046504555997607805
CABIN1,1338,0.0046504555997607805
STK32A,11231,0.004648861269455819
PTP4A3,9371,0.004648203921352276
UBC,12427,0.004639293812022983
ENSG00000235999,3520,0.004629662413076923
CREBZF,2312,0.0045988923263683215
INTS15,5749,0.004583734773305741
PIP4K2C,8735,0.004583734773305741
RNF168,9928,0.004583668020872567
TBC1D10A,11464,0.004577385498383605
CHML,1941,0.00456501059755215
VPS52,12749,0.00456501059755215
SPINDOC,11038,0.004546222879300538
MCM3AP,6948,0.004546222879300538
SAMD4A,10139,0.004544693051629443
NDRG3,7721,0.004539381932373174
ZNF217,13205,0.004533616719631584
HYI,5545,0.004524809200408014
WDR83,12849,0.004520926565458952
EIF2D,3143,0.004520926565458952
WDR41,12821,0.004516004891281285
PHRF1,8665,0.004513867905679314
ODAD3,8190,0.004506759249781474
LINC00526,6340,0.004465339038767082
PTPRK,9396,0.004461026394407295
PALS1,8339,0.004461026394407295
OTULINL,8270,0.004441152902825114
DXO,2992,0.004438165362104948
TTC7A,12314,0.004436891401734186
MIGA2,7151,0.004433554825631287
TOR4A,12048,0.00441575931227417
PPP1R15B,9063,0.004414679056880422
PTAR1,9335,0.004404506002495881
COQ8A,2225,0.0043894667292892105
GLB1L2,4905,0.004389408106995157
SMAD6,10778,0.004382733538514979
TRIM44,12172,0.004375593157804659
OPN3,8217,0.004375241418539382
DGCR8,2693,0.004375241418539382
ZNRF3,13618,0.004368755412177816
ACO1,101,0.004342771760977741
POGK,8911,0.004335233574471541
TMEM184A,11844,0.004328923244090559
TCAIM,11515,0.004306411689788483
USP47,12627,0.004306411689788483
LRRC28,6620,0.004306123433661064
MMUT,7243,0.004304351202959971
PRKACA,9161,0.004303456818870635
GCAT,4824,0.004303456818870635
DBT,2544,0.004298252601532111
LZTS2,6730,0.004297113453864042
RAB15,9483,0.004291774302002557
MCU,6969,0.004273856309593128
NUFIP2,8127,0.004273856309593128
SLC7A1,10733,0.004270673521597386
ZBTB44,13006,0.004266054187155723
ZDHHC21,13063,0.004262512173610084
TOB1,12014,0.004244372770046408
DDIT4,2598,0.004243755389575995
LPCAT2,6575,0.004240854824147378
GDAP1,4840,0.004240854824147378
SPRTN,11064,0.0042379021488669864
TWF1,12368,0.004231671261701032
PARP16,8381,0.004222584485051448
TRIM11,12148,0.004214232518109465
SNAPC2,10864,0.004199978091156881
POU2F1,8993,0.004197191863236156
TOP6BL,12039,0.00419557021474487
NRM,8044,0.004182551945972848
DHX8,2739,0.004182551945972848
ALDH3B1,347,0.004181414466288516
TOP3A,12037,0.004175956631271951
CLIC4,2053,0.0041602344407621755
MSL3,7415,0.00415961152479602
GGT7,4878,0.0041575022041940475
ZNF587,13434,0.004151816285365404
H3-3A,5223,0.004148117623237944
MTURN,7503,0.004140866407486586
HIPK1,5371,0.004127110302162586
RHOT1,9832,0.004106240036634141
POLG2,8931,0.004106240036634141
PRKAB1,9159,0.004099320511935692
FGD6,4525,0.004089725928677117
CRKL,2327,0.004088346058669888
SLC25A13,10580,0.004079660791888625
TRIM2,12153,0.004078049140004345
SUGP2,11304,0.004068960416547404
FBXL12,4434,0.004058531360539266
PLEKHG3,8822,0.004055823751675437
SLC25A36,10601,0.0040541900271193095
ACAD8,81,0.0040541900271193095
FCF1,4490,0.004041500125183433
CSTPP1,2384,0.00402854349183893
TLCD4,11724,0.004023611386304218
LINC02894,6495,0.004023611386304218
ALG12,360,0.004000897764243561
CRCP,2303,0.003996741823192386
PGM3,8614,0.003992489055435517
PSMD10,9302,0.003992489055435517
FRA10AC1,4660,0.003988307861853779
SETX,10379,0.00396725586434166
VGF,12700,0.003967035685945889
SCARB1,10198,0.003967035685945889
CBLC,1468,0.003967035685945889
STK39,11238,0.003946376031217865
ATXN1,884,0.00393042459844721
DHDDS,2708,0.00393042459844721
ZMYM2,13144,0.00391654042973082
AARSD1,14,0.00390010496747664
GGA3,4870,0.003897272609287194
SPATA2,11001,0.003897271420579128
SNAP23,10860,0.003891871491681742
PREP,9149,0.0038860796165647686
NANP,7642,0.0038860796165647686
DDX3Y,2623,0.0038860796165647686
ABI1,63,0.0038802144545097925
POGLUT3,8914,0.0038658551593021093
ENSG00000256618,3627,0.0038649296732812272
ZNF8-DT,13566,0.0038575731079602774
DTNBP1,2955,0.0038503752922888247
ERICH1,4157,0.0038503752922888247
ENC1,3245,0.0038488504208418484
ARAP1,570,0.0038328519362667256
SPEN,11025,0.0038276206487271557
CALHM2,1363,0.0038143726779681815
ZNF131,13165,0.003808212737544815
AREL1,577,0.0037873143030808833
ENSG00000271737,3910,0.003782506750033776
PPM1B,9031,0.0037771057598377754
AKIP1,316,0.0037744308232497623
SYK,11360,0.0037744308232497623
USP40,12620,0.003770127048743556
C1GALT1C1,1242,0.003770127048743556
RBM19,9672,0.0037671776831921296
ENSG00000138293,3298,0.0037671776831921296
AGPAT1,261,0.003764202843303116
